_id,index,stageIds,gameId,createdAt,data.target,data.targetNum,data.repNum,data.trialNum,data.chat,data.countCorrect,data.speaker,data.submitted,data.player_TmGhWCgqKsPPuwW7m_response,data.player_TmGhWCgqKsPPuwW7m_correct,data.player_TmGhWCgqKsPPuwW7m_time,data.player_XzSxf5dbkTQbAySyn_response,data.player_XzSxf5dbkTQbAySyn_correct,data.player_XzSxf5dbkTQbAySyn_time,data.player_Y4gBWfBNJrF5xNnYa_response,data.player_Y4gBWfBNJrF5xNnYa_correct,data.player_Y4gBWfBNJrF5xNnYa_time,data.player_MpfyeqPHi6LGanyZE_response,data.player_MpfyeqPHi6LGanyZE_correct,data.player_MpfyeqPHi6LGanyZE_time,data.player_XDYMpEW48uEDY2AKT_response,data.player_XDYMpEW48uEDY2AKT_correct,data.player_XDYMpEW48uEDY2AKT_time,data.player_zsCocJ4gY757WdtRm_response,data.player_zsCocJ4gY757WdtRm_correct,data.player_zsCocJ4gY757WdtRm_time,data.player_fpQSfDkFQquyZPeeY_response,data.player_fpQSfDkFQquyZPeeY_correct,data.player_fpQSfDkFQquyZPeeY_time,data.player_g47HoPgY7BZ5yiSNH_response,data.player_g47HoPgY7BZ5yiSNH_correct,data.player_g47HoPgY7BZ5yiSNH_time,data.player_vGWQMSpu3DC2q39SP_response,data.player_vGWQMSpu3DC2q39SP_correct,data.player_vGWQMSpu3DC2q39SP_time,data.player_TaXnEbLjRk5BHEtKS_response,data.player_TaXnEbLjRk5BHEtKS_correct,data.player_TaXnEbLjRk5BHEtKS_time,data.player_hPCE2W2nsW737JfLM_response,data.player_hPCE2W2nsW737JfLM_correct,data.player_hPCE2W2nsW737JfLM_time,data.player_unq6bmWt24ozszLHq_response,data.player_unq6bmWt24ozszLHq_correct,data.player_unq6bmWt24ozszLHq_time,data.player_NDxDF3jtu4GsxE6Ka_response,data.player_NDxDF3jtu4GsxE6Ka_correct,data.player_NDxDF3jtu4GsxE6Ka_time,data.player_TcSFd2e7jR4nEmwgk_response,data.player_TcSFd2e7jR4nEmwgk_correct,data.player_TcSFd2e7jR4nEmwgk_time,data.player_qFRcN5H2Wh32P5CXo_response,data.player_qFRcN5H2Wh32P5CXo_correct,data.player_qFRcN5H2Wh32P5CXo_time,data.player_XfPenstnRyoSskufp_response,data.player_XfPenstnRyoSskufp_correct,data.player_XfPenstnRyoSskufp_time,data.player_fSMHCA2X7sKM5kb39_response,data.player_fSMHCA2X7sKM5kb39_correct,data.player_fSMHCA2X7sKM5kb39_time,data.player_whYPsCAALJKsn3n2g_response,data.player_whYPsCAALJKsn3n2g_correct,data.player_whYPsCAALJKsn3n2g_time
fKYnqu39vhsYQF76H,3,"MPQoZdTQv6kYZnJ4m,C8Y9EjJyaZgfwW8fS",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_F.png,3,0,3,"{""text"":""hes sitting on the floor"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""without arms?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_F.png"",""role"":""listener""},{""text"":""is he holding his knees?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_F.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_F.png,true,44514,false,false,false,/experiment/tangram_F.png,true,45836,,,,,,,,,,,,,,,,,,,,,,,,,,,
QFC3GHLRZGvhaTPHK,4,"RGrBCgGZtGCNfxemo,7inrNewGmMpbPSGSj",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_K.png,4,0,4,"{""text"":""hes rigth hand is longer"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""he looks like he is dancing?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_K.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""},{""text"":""does he have weird these weird feet?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_K.png"",""role"":""listener""},{""text"":""like pointing upside"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_K.png"",""role"":""listener""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_K.png,true,123688,false,false,false,/experiment/tangram_G.png,false,73832,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ToS4m4NgdsWKszS8,5,"foFyyEcoveHQy9Rou,AJKaQ4d3QzaveP55b",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_E.png,5,0,5,"{""text"":""it's a mountain with a cube on it"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""with bunny ears?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_E.png,true,75684,false,false,false,/experiment/tangram_E.png,true,53848,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bXnPhieXLhsEjBGg,6,"SBDLHzfyaquCddX9y,iYL85ccvmZ6J3jWvp",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_J.png,6,0,6,"{""text"":""his back is straight"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""hes arm on right side"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""his leg on right side"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""looks like have a hood and is kneeling?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_J.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_J.png,true,46768,false,false,false,/experiment/tangram_K.png,false,101603,,,,,,,,,,,,,,,,,,,,,,,,,,,
gt2cbu4NauvyWBg8G,7,"F2w2yXuF8N3QmJErD,Czr59NpkQSy9XejoA",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_A.png,7,0,7,"{""text"":""he is a zombie"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""looks like he is falling down?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""no"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""hes walking"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""with triangle tail?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""head tilted back and legs on left side?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""no"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_G.png,false,119232,false,false,false,/experiment/tangram_A.png,true,44915,,,,,,,,,,,,,,,,,,,,,,,,,,,
rWoAdWnPNR92BrnrH,8,"io2XkkkEecBjwB8ue,XkhSrzqTcfpdvBErz",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_G.png,8,0,8,"{""text"":""he looks like a Turkish dancer"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""with triangle foot on right side?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_G.png,true,68107,false,false,false,/experiment/tangram_G.png,true,59212,,,,,,,,,,,,,,,,,,,,,,,,,,,
LHevMuQrH5KS9bdEn,9,"pEv2fksrKcwoL3PSG,Lb3WQohwbsCiKRyEB",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_B.png,9,0,9,"{""text"":""he spreads his arms"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""},{""text"":""falling down?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_B.png"",""role"":""listener""},{""text"":""he is kneeling and his left leg is in the back"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_B.png,true,62577,false,false,false,/experiment/tangram_B.png,true,61918,,,,,,,,,,,,,,,,,,,,,,,,,,,
acNman7mcoxPekxxZ,10,"grST2qThdgsz5yWf8,Fo2ivbRwyzDcxtQuR",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_C.png,10,0,10,"{""text"":""hes falling"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_C.png,true,12324,false,false,false,/experiment/tangram_C.png,true,13823,,,,,,,,,,,,,,,,,,,,,,,,,,,
eewDaZxxFs9Wn8umr,11,"DX7hq3h6QDjZqHPcM,63r3HuX2E7RXyuftc",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_I.png,11,0,11,"{""text"":""balance sheet"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""},{""text"":""hes arm on left side"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""},{""text"":""i would say ice skating :)"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_I.png"",""role"":""listener""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_I.png,true,53228,false,false,false,/experiment/tangram_I.png,true,22940,,,,,,,,,,,,,,,,,,,,,,,,,,,
hqFZRzKQR6pFKRKRy,12,"NQ5R9t5KLEKETy9Ac,BpdwRRZnP86q8ECv3",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_E.png,0,1,12,"{""text"":""mountain with bunny ears"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_E.png,true,29264,false,false,false,/experiment/tangram_E.png,true,30094,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJS6mLg6xr4t2moTQ,13,"yrSj4jZ8us8d7T7fF,XW5eLuk4DeannYW4i",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_I.png,1,1,13,"{""text"":""ice skiing"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_I.png,true,8438,false,false,false,/experiment/tangram_I.png,true,7444,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8o5457os5NuyXZe8,14,"ZazM8pTx9fh3Kek2X,pEQmFeTphdhX89WTx",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_A.png,2,1,14,"{""text"":""zombie"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_G.png,false,8871,false,false,false,/experiment/tangram_A.png,true,6562,,,,,,,,,,,,,,,,,,,,,,,,,,,
sXaGde2zDmrvJhX3j,15,"sYdrWB9QnRESgL6bC,krSKqs5zqiYrQ6s9h",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_J.png,3,1,15,"{""text"":""his back is straight"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""arm and leg on right side"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""he is almost a square ?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_J.png"",""role"":""listener""},{""text"":""sweater on his knees"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_J.png,true,46160,false,false,false,/experiment/tangram_J.png,true,81688,,,,,,,,,,,,,,,,,,,,,,,,,,,
nnwq9DguZjPWmpjxj,16,"LCedWBokLsgssh9EM,vCbjC9zjgt7fxzGkD",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_K.png,4,1,16,"{""text"":""danceing but he is not Turkish"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""}",0,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_B.png,false,52314,false,false,false,/experiment/tangram_B.png,false,46659,,,,,,,,,,,,,,,,,,,,,,,,,,,
zrHwPSGuKudWu8sHH,17,"sTPTX3SNfR6KhtGEQ,EmhjMRPuyn35iaXRe",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_H.png,5,1,17,"{""text"":""its just body and head"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""and leg on right side?"",""playerId"":""fpQSfDkFQquyZPeeY"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_H.png,true,44739,false,false,false,/experiment/tangram_H.png,true,21229,,,,,,,,,,,,,,,,,,,,,,,,,,,
MnAM9WNSBDuwegsPG,18,"iFQmkr5smqWJqoz8A,YQruMvz3R5KzSNk9i",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_D.png,6,1,18,"{""text"":""like a praying priest from the leftside"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_D.png,true,48255,false,false,false,/experiment/tangram_D.png,true,45432,,,,,,,,,,,,,,,,,,,,,,,,,,,
N3HsabMPZ5FxKpDzt,19,"HrASGuBn4L5Lxwmby,89fmpdrGfoaPHAeus",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_F.png,7,1,19,"{""text"":""sitting on the floor"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_F.png,true,11253,false,false,false,/experiment/tangram_F.png,true,9867,,,,,,,,,,,,,,,,,,,,,,,,,,,
uuZCSPr6C2zpmeJbZ,20,"Et7cCRZtFCdcybwHN,DPXsLS2KFhCkkEdBf",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_B.png,8,1,20,"{""text"":""the dancer you previously thought was not Turkish"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_B.png,true,53075,false,false,false,/experiment/tangram_B.png,true,50562,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmPKkhW94i4qYNbzA,21,"ipXrYL7DPwzjjufNv,X6dgnZeFsdCoWWWr3",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_G.png,9,1,21,"{""text"":""turkish dancer"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_G.png,true,13588,false,false,false,/experiment/tangram_G.png,true,9539,,,,,,,,,,,,,,,,,,,,,,,,,,,
kZtBDZjHmaJzxgSR5,22,"xMaW8NRdwzktcBQuj,2ez8SmZ6eudi3xNBc",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_L.png,10,1,22,"{""text"":""sitting down"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""}",0,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_F.png,false,8404,false,false,false,/experiment/tangram_F.png,false,8718,,,,,,,,,,,,,,,,,,,,,,,,,,,
LWPh9fFGuZaWt3jLs,23,"2zLyznqBWwrEG9uvN,rKz3ZQYzBAjB3xrs4",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_C.png,11,1,23,"{""text"":""falling"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_C.png,true,5994,false,false,false,/experiment/tangram_C.png,true,6817,,,,,,,,,,,,,,,,,,,,,,,,,,,
uQTeJJZkTasYrBuaG,24,"aH2GDchvEzTn7JMbw,GyFdiH4zzimKqhGGJ",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_B.png,0,2,24,"{""text"":""the dancer you previously thought was not Turkish"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_B.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_B.png,true,18566,false,false,false,/experiment/tangram_B.png,true,15726,,,,,,,,,,,,,,,,,,,,,,,,,,,
KyxMHKb46qnLCE6vo,25,"uEfXim3jH4WHqX8Jw,LT6SRvvTRkhSHTHAi",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_C.png,1,2,25,"{""text"":""falling"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_C.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_C.png,true,5749,false,false,false,/experiment/tangram_C.png,true,7276,,,,,,,,,,,,,,,,,,,,,,,,,,,
ketr3WroncqDFAAH8,26,"Ed4xxGBRm4KDgqDGX,KGNLALaGJJkciEsYW",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_A.png,2,2,26,"{""text"":""zombie"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_A.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_A.png,true,7241,false,false,false,/experiment/tangram_A.png,true,7551,,,,,,,,,,,,,,,,,,,,,,,,,,,
dMb8fxreuFr5n5gbc,27,"3zZ8dASzyzGqyL6t3,oeoDB2vy2XGxorRkE",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_G.png,3,2,27,"{""text"":""turkish dancer"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_G.png,true,12764,false,false,false,/experiment/tangram_G.png,true,12505,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQQrGSBwW5f6bahSq,28,"qQxwCqDLAWBwdsjPC,EuzR2AuuLshj89DNP",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_D.png,4,2,28,"{""text"":""praying priest"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""},{""text"":""left side hands or right?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_D.png"",""role"":""listener""},{""text"":""left"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_D.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_D.png,true,22594,false,false,false,/experiment/tangram_D.png,true,47149,,,,,,,,,,,,,,,,,,,,,,,,,,,
z8iNpetvYmv6eydEP,29,"WsN8owr5nh3hNBRm4,XgRXtmpsmtbTysQ5P",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_F.png,5,2,29,"{""text"":""sitting"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_F.png,true,9915,false,false,false,/experiment/tangram_F.png,true,11622,,,,,,,,,,,,,,,,,,,,,,,,,,,
hLyJkFSgK6QPpcWxp,30,"rbgFHxZfaqhuiRq4t,FMPXbjzmuoC7oC4Fo",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_H.png,6,2,30,"{""text"":""just a body"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""just a head"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_H.png,true,9292,false,false,false,/experiment/tangram_H.png,true,10662,,,,,,,,,,,,,,,,,,,,,,,,,,,
gnRN5cNuaCDH2DivZ,31,"SKhheoFmDRYXoP65Q,5CHi6Hozp68A7DiFY",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_L.png,7,2,31,"{""text"":""squating"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_L.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_J.png,false,18964,false,false,false,/experiment/tangram_L.png,true,18173,,,,,,,,,,,,,,,,,,,,,,,,,,,
5QPJmHNNDqmwjsJDn,32,"Jg2c4GCmcF72Zh7iY,PTaJt9Gdu4rSnM65A",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_J.png,8,2,32,"{""text"":""squatint with sweather on his knees"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""},{""text"":""the one that looks like it's kneeling ?"",""playerId"":""vGWQMSpu3DC2q39SP"",""target"":""/experiment/tangram_J.png"",""role"":""listener""},{""text"":""yes"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_J.png"",""role"":""speaker""}",1,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_J.png,true,27317,false,false,false,/experiment/tangram_K.png,false,63910,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEwJE62tNZWGaPmQq,33,"uwSKxPvyMYNSMENe7,t9TaoEfnZMWnvTcgo",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_E.png,9,2,33,"{""text"":""mountain"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_E.png,true,7827,false,false,false,/experiment/tangram_E.png,true,8352,,,,,,,,,,,,,,,,,,,,,,,,,,,
xtF6tJSdMYDF8EBjp,34,"t6i7FaspWnzYipHqv,HDEbE4mmiKbpQHP6y",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_K.png,10,2,34,"{""text"":""who dances but is not Turkish I think"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_K.png"",""role"":""speaker""}",0,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_B.png,false,35826,false,false,false,/experiment/tangram_B.png,false,51700,,,,,,,,,,,,,,,,,,,,,,,,,,,
fsnSZM6MD3mrmFkBy,35,"LRrxqKjS6nPgD9tQC,kZrj9dhCogtkRhFpi",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_I.png,11,2,35,"{""text"":""ice skiing"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_I.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_I.png,true,7072,false,false,false,/experiment/tangram_I.png,true,6938,,,,,,,,,,,,,,,,,,,,,,,,,,,
JmYcRqo3bN5iPHDen,36,"zKCjw4oKgvbQ3T7dt,uTCyCJ7GDCc58JHj3",HcBgfH7TGfkBPL8po,2021-03-08T20:32:01Z,/experiment/tangram_F.png,0,3,36,"{""text"":""sitting on the floor"",""playerId"":""g47HoPgY7BZ5yiSNH"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",2,g47HoPgY7BZ5yiSNH,true,,,,,,,,,,,,,,,,,,,/experiment/tangram_F.png,true,9015,false,false,false,/experiment/tangram_F.png,true,9216,,,,,,,,,,,,,,,,,,,,,,,,,,,
